username,text,date
dazedwt,"@stolentheo just people being upset with karl’s tiktok, i can see their perspective but also there’s just a lot of… https://t.co/9verNH6r4b",2023-03-30 02:44:01+00:00
Shanghia__sam,@megbzk This tiktok bill goes way beyond a ban. It ushers in an authoritarian control on US citizens.,2023-03-30 02:44:01+00:00
witchy_shay,@HawleyMO ur right logging out of the app doest stop the app feom working but deleting from ur phone does. It's sup… https://t.co/sEhUJe7rq0,2023-03-30 02:44:00+00:00
rena_nisha,"Does anyone watch Sean ,Shanice and Olivia’s tiktok lives ? 😂",2023-03-30 02:43:59+00:00
loganpinedaa,Yo chat should I start making TikTok’s about my favorite role players in the nba. Prob start with Naz Reid or Drumm… https://t.co/i1WSR41SoN,2023-03-30 02:43:59+00:00
JaniceB1961,Check out Justin Doyle's video! #TikTok https://t.co/Szb8bzMnRd,2023-03-30 02:43:57+00:00
pjmi_1,"I saw this on tiktok😭💖
https://t.co/C1eWuebvym",2023-03-30 02:43:55+00:00
ArmyWifeof7,"My dumb ass deleted my tiktok, got it back now I can't get back in because I don't have anything linked https://t.co/W5iNCDQKvI",2023-03-30 02:43:55+00:00
cherryfizz123,@blackanimegurl New song made by some random tiktok famous singer that is for some reason at 6th place in the current ten list,2023-03-30 02:43:53+00:00
nessisbest4207,@themythicalgri2 For certain types of people social media is inseparable from pornography. This we can see here on… https://t.co/O5GABefgOy,2023-03-30 02:43:53+00:00
Claude60239982,Check out freedomfightersca's video! #TikTok https://t.co/mjqlqgz8HW,2023-03-30 02:43:51+00:00
JoeyAll12883022,#TikTok https://t.co/OJzaVFXwRb. Trump 2024,2023-03-30 02:43:51+00:00
favFearlessHero,https://t.co/kXf8ZZcJ1t CRYING. stop,2023-03-30 02:43:49+00:00
xxx_kay_,Check out Luna Brown's video! #TikTok https://t.co/S7Xsp5BqNd,2023-03-30 02:43:48+00:00
_bonita_applebm,I thought the weird shit was OVER! Why I pick up my phone yesterday and this weird mf followed my TikTok and then b… https://t.co/Lapi37P3Gk,2023-03-30 02:43:47+00:00
PezzaFina,Check out LymeLiteCo's video! #TikTok https://t.co/j4Y8VK2Nnx,2023-03-30 02:43:43+00:00
deactivate_kms,@Gend0Tor3tto this came up on my tiktok the other day and hes the new object i rotate in my mind,2023-03-30 02:43:41+00:00
MuhmmadDaud12,Check out multani.sheikh1's video! #TikTok https://t.co/myCDwhWbDi,2023-03-30 02:43:41+00:00
sargonAK,The USA has shown itself to be a #Protectionist policy driven state that restricts international trade in favour of… https://t.co/tYh3cLkHx1,2023-03-30 02:43:41+00:00
thesacredmary,@RandPaul THANK YOU SIR FOR STANDING UP FOR THE AMERICAN PEOPLE AND VOTING AGAINST BANNING TIKTOK BILL. The comment… https://t.co/10Zly2sZ3R,2023-03-30 02:43:39+00:00
meoupaw,"Sosmed Needs nya ready ya, fast respon WhatsApp^^

t. ada yg yang jual folls followers view like share ig Instagram… https://t.co/y7mo2fn0n8",2023-03-30 02:43:39+00:00
ferncreekmic,Check out ThePoliticsPolice's video! #TikTok https://t.co/Ys3vh3WURK,2023-03-30 02:43:38+00:00
natt_mid,@TiltShiftTokyo it’s especially ironic when they do absolutely nothing of consequence to the litany of american-bas… https://t.co/r25pLqeToH,2023-03-30 02:43:38+00:00
hhh89569658,"minecraft #anime #animation #game #gamer #3D #youtube #tiktok #youtuber #tiktoker #follow #SquidGame 

https://t.co/ehOsy5jJyb",2023-03-30 02:43:37+00:00
hongseokuni,why did i came across a tiktok vid of jr produce 101 era i remembered being so devastated during the finale he was my #1 pick,2023-03-30 02:43:37+00:00
TheBearStee,@Generali11 @DC_Draino @falthman71 Australia and the UK are also non factors when it comes to politics and world po… https://t.co/pvvap6qYgW,2023-03-30 02:43:37+00:00
Hobiii_Shine,"My friend @camsiedoodledoo, another ARMY, and I made this song for Hobi on his bday. If you would be so kind to giv… https://t.co/X6qsqBxwgA",2023-03-30 02:43:36+00:00
FanIntyre,Yeah this is why TikTok needs to be banned 😂😂😂 https://t.co/oSphooPskZ,2023-03-30 02:43:36+00:00
lwx76227979,@BrendanCarrFCC TikTok、WeChat、Alipay……any China‘app ，China’s anything！ban all,2023-03-30 02:43:34+00:00
Tah72388211,Check out justlooking4⚖️'s video! #TikTok https://t.co/DhzjVWA1mL,2023-03-30 02:43:34+00:00
Tah72388211,Check out Vincent Lee's video! #TikTok https://t.co/Sl2oRL7Dd1,2023-03-30 02:43:33+00:00
QueenNadz6,Part 2: https://t.co/ujXKQiVNcV,2023-03-30 02:43:33+00:00
spinch__,i craved chicken salad the other now now i saw an egg salad sandwich on tiktok and i have to eat it or i will perish. why baby?,2023-03-30 02:43:32+00:00
prettycan4,I ain’t gonna lie Flau’jae and Angel is killing the social media aspect of their image. I see them all over my TikT… https://t.co/wHZlleY2xp,2023-03-30 02:43:31+00:00
allylovespono,Read the thread then call your reps. This bill is NOT about banning TikTok. https://t.co/YbR7fUWJDX,2023-03-30 02:43:31+00:00
baileyhgts,Check out Kansas State Sports's video! #TikTok https://t.co/YzYfO5L4Og,2023-03-30 02:43:29+00:00
kkay2050,Why are the U.S. and China clashing over TikTok? | Inside Story https://t.co/poo7IdxsmH via @YouTube,2023-03-30 02:43:29+00:00
US_Eagle_1776,@Jim_Jordan @DillonFillionIA STOP the TikTok bill...it is a Communist bill!!,2023-03-30 02:43:29+00:00
Angela82952,"SeLliNG 25.700 FoLlowERS insTagRAm accoUnt...

saLe seLl bUy BuyIng twItter TikTok YouTube preMium cHeap sEllIng Ac… https://t.co/c17kejHDel",2023-03-30 02:43:28+00:00
titaisfaded,i love reposting on tiktok,2023-03-30 02:43:23+00:00
AYummyVegan,Check out A Yummy Vegan's video! #TikTok https://t.co/5UhSmplclX,2023-03-30 02:43:22+00:00
qxytocin,@needtcknow they will refund them if it’s officially cancelled they haven’t because they’re not sure if it’ll be re… https://t.co/ht8vjArmmy,2023-03-30 02:43:22+00:00
jerseymontana80,"@SpeakerMcCarthy You SOB, we all know why FB made you guys do this.  Fb is losing so much money because of TikTok.… https://t.co/cdshzyZQT6",2023-03-30 02:43:22+00:00
taygang763,whyyyy do i always get sucked into the wig elegant tiktok lives 😅,2023-03-30 02:43:20+00:00
iameozc,@SapphireScott @heyyitsjanea Exactly after deep diving into her TikTok she is traveling to these brides and her tra… https://t.co/mYlgSGOn70,2023-03-30 02:43:18+00:00
amsmadwoman,"Rolling 

https://t.co/bia6QsfdgE",2023-03-30 02:43:17+00:00
SizemoreWeasel,Check out IAmPoliticsGirl's video! #TikTok https://t.co/olk6e70jlm,2023-03-30 02:43:16+00:00
victormorones,Check out Amanda Ancira's video! #TikTok https://t.co/B6Wd2ZyzuE,2023-03-30 02:43:15+00:00
EllysEscape,"""China is a fascist dictatorship because they don't allow US social media companies in it's borders.
Also, would yo… https://t.co/FLJrfihUJh",2023-03-30 02:43:14+00:00
JaneyAngus,@RepLuna They don’t have Tiktok in China. And please tell me that you aren’t supporting this bill.,2023-03-30 02:43:13+00:00
IOnSportsMedia,@EWErickson The only reason for this push to ban TikTok is because Meta lobbyists are trying to kill competition.,2023-03-30 02:43:11+00:00
chrispa58962193,Check out amazing foods's video! #TikTok https://t.co/5j29K8qvLg,2023-03-30 02:43:10+00:00
Beom_Bears_,literally all i do is go in tiktok once a month repost literally everything and then dip...,2023-03-30 02:43:09+00:00
ViewerOfPolitic,"Not to go all doomsday but this ""TikTok Bill"" cannot be passed. I don't care what side you're on 

Left, right, up,… https://t.co/WYBWxlfBEB",2023-03-30 02:43:09+00:00
Tikvah57,Check out Dr. J's video! #TikTok https://t.co/fjtmvhwLFJ,2023-03-30 02:43:07+00:00
kso94_,Some girl leaked some unreleased Sephora shit on TikTok &amp; the girlies are not happy lol but I just want to know when it drops lol,2023-03-30 02:43:07+00:00
blvxrse,"oh my godddd 
https://t.co/4C4CEkOCmQ",2023-03-30 02:43:02+00:00
The_Witty_Dad,"Go get a TikTok and see how much easy it is to make money and build a following for your business!!
It’s incredible… https://t.co/qy85WFMn0h",2023-03-30 02:43:01+00:00
The_Witty_Dad,"They don’t like what they can’t control.
It’s far easier to make money on #TikTok than any other platform.
It’s eas… https://t.co/P439N4KkV9",2023-03-30 02:43:00+00:00
The_Witty_Dad,"If the government bans TikTok, then I will unsubscribe from every service across the board that supports anything t… https://t.co/GYLb43z3s1",2023-03-30 02:43:00+00:00
KrisnBrit,"The bill S. 686 to supposedly ban TikTok, has nothing to do with TikTok. It is the most insidious bill to take the… https://t.co/1V3B0v1yPu",2023-03-30 02:43:00+00:00
Reli600247541,Integrity doesn't exist in @liberal_party and @theJagmeetSingh is still supporting @JustinTrudeau… https://t.co/lyQLs0poze,2023-03-30 02:42:59+00:00
Mintwaveradio,#nowplaying on Mintwave Radio Various Artists - Pacha Ibiza Classics (Continuous DJ Mix 1) #alexa #streema… https://t.co/U7FKjf039n,2023-03-30 02:42:53+00:00
rhianthialritak,The way some of y'all will just believe anything you see on tiktok is wild,2023-03-30 02:42:52+00:00
imjustsrunnin,"@LasVegasLocally Going to make a new service and calling it
Pop Lock, its just reskinned TikTok",2023-03-30 02:42:51+00:00
MikeyMcGuireMS,Obsessed with this comment on a tiktok about The Darkest Hour Churchill bio pic. I can’t wait for the King George x… https://t.co/NCjRIUNs8j,2023-03-30 02:42:50+00:00
AgainInto,"We don’t like it that TikTok won’t let us in to spy on you, so we’ll make it easier to spy on you by infringing on… https://t.co/952lzjzDkj",2023-03-30 02:42:50+00:00
Sweetzness,I know this is meant to be a thirst tiktok but I can only wonder how many time that guy has been panic punched righ… https://t.co/PVFBUlmU50,2023-03-30 02:42:48+00:00
Richard35484534,@SouthlandPost Just walk around the car. Don’t get your phone out and try to make a viral tiktok,2023-03-30 02:42:45+00:00
gokuzazo,@kkelsey__spring I know you from tiktok and I love the character design you do,2023-03-30 02:42:45+00:00
lwx76227979,@marcorubio @tiktok_us TikTok、WeChat、Alipay……any China‘app ，China’s anything！ban all,2023-03-30 02:42:41+00:00
lorenfox7,"@hachbiz Not necessarily. Tumblr, YouTube, and other platforms could fill a TikTok void.

I do think it’s possible… https://t.co/oqSFHzyLjk",2023-03-30 02:42:40+00:00
FredericoFelli1,"@TonyNashNerd It's all over, but the cryin...
I've been told that Americans are too busy on Tiktok to even notice t… https://t.co/5bl7lIksQS",2023-03-30 02:42:40+00:00
foreverwiiinter,@contrarianshit @holygroundsound i cant imagine seeing it LIVE because i was watching it on tiktok live and i was so gagged,2023-03-30 02:42:37+00:00
Hoss_a_palooza,"@JohnnyStevens 

Q Zorp for President 2024 #AliensAreReal #HorseGirlsAreNot

https://t.co/QhZeljMBDo",2023-03-30 02:42:36+00:00
0416ENAMI,@AutismPrincess_ @madisonbeer girl i'm insecure with my body too but madison beer being confident with hers has not… https://t.co/Nj23FmSgmo,2023-03-30 02:42:30+00:00
brattyrain,"‼️‼️Petatheater’s igs!!‼️‼️

Join the #PETAWalangAray Dance Challenge!!!
#LuvU4Ever #DanceChallenge 

🔥… https://t.co/tzj13EREXU",2023-03-30 02:42:29+00:00
timbownan,Check out Osmangeorgia's video! #TikTok https://t.co/9oR1AWcaDW.  By Joe,2023-03-30 02:42:29+00:00
luvramyeonz,WHY DOES JUNGWON LOOK SO GROWN IN THE ROVER TIKTOK,2023-03-30 02:42:28+00:00
thisaintke,kinda starting to hate social media too besides tiktok and my ig cf,2023-03-30 02:42:27+00:00
kbmgtl,Check out Bloomberg Business's video! #TikTok https://t.co/5D5RGahlSj Bernie is such a dick,2023-03-30 02:42:22+00:00
troubleniaz,Pls go like my recent tiktok it took me 2 hours to make and it’s almost 5am 😭🩷 https://t.co/nP9IXgnsUB https://t.co/TUvCpZ6Awe,2023-03-30 02:42:22+00:00
stellaeperditae,I changed what i post on tiktok n the alg hates me for it go like my shit plzlzlzzl https://t.co/P0HfYW4Pw9,2023-03-30 02:42:21+00:00
HARRYOSCAR123,"Anti-TikTok RESTRICT Act could be turned against crypto and much else, think tank warns
https://t.co/vf9SBt4SyM https://t.co/rvGpjTnh48",2023-03-30 02:42:19+00:00
Jackpotideas,Check out https://t.co/1Ef4YL92fT's video! #TikTok https://t.co/Upkre7xsjQ,2023-03-30 02:42:17+00:00
poshhspice_,i love looking at who liked my reposts on tiktok and then watching it again with that person in mind because it mak… https://t.co/dYlRJOHARe,2023-03-30 02:42:17+00:00
Sean0336,"@SpeakerMcCarthy Those who want to ban Tiktok, perhaps should first prioritize banning WeChat? Now that’s a true ap… https://t.co/02AgXZGDR1",2023-03-30 02:42:17+00:00
fingerroll53,Check out user6310153941858's video! #TikTok https://t.co/eTvnpde8EF,2023-03-30 02:42:08+00:00
newsoneplace,"(BuzzFeed):Once You Try These 41 Result-Getting #TikTok #Products, There's No Going Back : Once you have experience… https://t.co/Ee8itQCNHZ",2023-03-30 02:42:06+00:00
DeSalvioLou2022,Check out Hunter Ervinck's video! #TikTok https://t.co/vwePVmBfK8,2023-03-30 02:42:06+00:00
hermajestyNM,The baddies are on #TikTok eating #NickiMinaj verse on #TwerkIt with #BustaRyhmes 🔥🔥🔥🔥🔥🔥 the beauty world and make… https://t.co/p90KXNONL4,2023-03-30 02:42:06+00:00
Fabshadier,That tiktok ban bill seems like it will have completely insane consequences if it goes through that would genuinely… https://t.co/e4qurUvPT9,2023-03-30 02:42:02+00:00
inherentvibes,showing this to congress as a last-ditch effort to stop the tiktok ban https://t.co/xOBgCqFO89,2023-03-30 02:42:00+00:00
AdamBertocci,"The funniest possible outcome of all this would be Rand Paul becoming some kind of folk hero to TikTok kids, perhap… https://t.co/rbF8Zz3HUp",2023-03-30 02:42:00+00:00
Just_Rustya,"/ yall aint ready for my next tiktok

cause I'm definetely not https://t.co/iqm7FWhR6c",2023-03-30 02:41:59+00:00
SergioVengeance,@SingleTax @Lib_Development @gfodor There is a difference. The content made on Tiktok is made by other TikTok users… https://t.co/zw6q09HfxN,2023-03-30 02:41:59+00:00
cynopink,@DejaAhmad1 @JihoonPinky yeah actually i visited ur twitter bcs we weren't mutual then i saw ur tiktok in ur bio hehe,2023-03-30 02:41:58+00:00
spankbunion261,fucking around with an audio on tiktok and i js hit such a clean ghost first try,2023-03-30 02:41:58+00:00
Roanasaurus,I have replaced checking TikTok with checking Libby excessively to see if I'm top of the hold list,2023-03-30 02:41:58+00:00
socmedneed,"Jual folls like view instagram, folls like view tiktok, subs like view youtube, folls shopee, folls like retweet vi… https://t.co/qjeesN5mkB",2023-03-30 02:41:55+00:00
phillipojeda4,Check out republican depot's video! #TikTok https://t.co/ldwakujw7i,2023-03-30 02:41:54+00:00
OEMVo53,@YouKnooB Oh yeah TikTok a different story 🤣🤣🤣 I love females a lot 😂😂 especially that ass 😏,2023-03-30 02:41:51+00:00
Hotboi__trey,i  told myself i wasnt gonna do that tiktok👎🏽,2023-03-30 02:41:49+00:00
BeefDrew_,"So, #TikTok connects to #WiFi... so all of #Crypto needs to be eliminated. 
#Dogecoin #Bitcoin    #Congress #logic",2023-03-30 02:41:49+00:00
LilEgoStar,Check out Matt Lorion's video! #TikTok https://t.co/lnzIW3KPh6,2023-03-30 02:41:48+00:00
ktmob_,just saw a tiktok where a girl said “if a man knows a lot about a thing he cannot comprehend that a woman could kno… https://t.co/9e6R9S9SlW,2023-03-30 02:41:48+00:00
QuantzPaulette,Check out Truth Unveiling's video! #TikTok https://t.co/Ff0l81VPi0,2023-03-30 02:41:48+00:00
Dammit_Eric,I love how my most viral TikTok happened a month ago and my phone is still blowing up between Michael Jackson fans… https://t.co/BswbxtOgrF,2023-03-30 02:41:45+00:00
katiethequeen15,I just saw a Lamborghini ad on tiktok and I feel like that’s not a good thing. Since when did one of the most legen… https://t.co/xoFcTpw6t3,2023-03-30 02:41:44+00:00
JoeyAll12883022,Check out Don ivis's video! #TikTok https://t.co/HiqaXuCRx2,2023-03-30 02:41:40+00:00
777Parsnips777,Check out Brut.'s video! #TikTok https://t.co/Xti0ANZFtr,2023-03-30 02:41:38+00:00
lucymariemcn,i wish bella ramsey a very never look at my tiktok bc they would literally get a restraining order,2023-03-30 02:41:36+00:00
sunstarsys,@marcorubio @tiktok_us From tinpot senators come tinpot opinions.,2023-03-30 02:41:36+00:00
CashlyBanks,@MsArethaFrankly I came across their videos when I very first got on TikTok and they just make my heart so warm!,2023-03-30 02:41:34+00:00
mochi_bangtans,pls support my tiktok (bangtans.mochi_) cuz she’s doing so bad atm 😭,2023-03-30 02:41:34+00:00
Angelbitch_1,@prettyassdriii @daplugtay1 The same hoes that’s fucking  yours 😂 the girl that be on that TikTok page 🌝,2023-03-30 02:41:34+00:00
khuunbam,saw someone on tiktok say kenjaku probably responds to gojo’s old messages to geto with 𝐖𝐡𝐲 𝐝𝐢𝐝 𝐲𝐨𝐮 𝐤𝐢𝐥𝐥 𝐦𝐞,2023-03-30 02:41:33+00:00
wpatricia910,@marcorubio @tiktok_us Our own government agencies have us all under surveillance…through our devices.,2023-03-30 02:41:27+00:00
TurtleOfTime12,"@tiktok_us 

Can you unban @The_Para_Chris  please y'all just dumped his entire channel for doing nothing more then… https://t.co/3KFq6Qqkv0",2023-03-30 02:41:26+00:00
sleepysnake2,@Cal_Is_A_Doofus I don’t wanna watch YouTube shorts for my short form content TikTok’s not as dog shit horrendous as it is usually painted,2023-03-30 02:41:24+00:00
ItsWonk,@VoxyKitty @HyliaKay It was changed to allow simultaneously streaming from Twitch and SHORT FORM livestreams like T… https://t.co/9i57zymFY6,2023-03-30 02:41:24+00:00
cforcure_,@boreomatic REAL ITS SO UGHHHH makes me wanna grab they eyeballs and crush them like those fruit things from 2020 tiktok,2023-03-30 02:41:22+00:00
Daddybird26,@elonmusk @TheChiefNerd Are you aware of the tiktok live happenings?,2023-03-30 02:41:21+00:00
jonkessler20,@MarkWarner This bill is the ultimate self-licking ice cream cone - it exists as an empire-building exercise by the… https://t.co/yHaBeliRDB,2023-03-30 02:41:19+00:00
Vince31244542,Check out You Live one Life's video! #TikTok https://t.co/fXNI1cKD6e,2023-03-30 02:41:19+00:00
PMatzko,I’m trying to picture Noah telling @vitusspehar or @hankgreen that a TikTok ban wouldn’t mean their speech has been… https://t.co/uDAIw0N1uN,2023-03-30 02:41:18+00:00
Eu_nardo,@noobde it's like tiktok but without tok,2023-03-30 02:41:17+00:00
melo_nyas,"looking for that tiktok where the girl reunites w her boyfriend in the background n the dad (recording) is like ""kiss. KISS. thank you.""",2023-03-30 02:41:17+00:00
xLUGH333,So the US wants TikTok to sell to an American otherwise it can get banned in the states? If Xi did that they would… https://t.co/8UqIIXAJJ5,2023-03-30 02:41:16+00:00
JGRashad,I got on TikTok and that shit said 100 notifications. I quickly exited out 🙂,2023-03-30 02:41:15+00:00
LAJayshow,"@trap_wagon Thank you 🙏🙏🙏
If you ever create a Tiktok account, give me a follow

Dodgers
https://t.co/uiAs1otJ6L

L… https://t.co/fv8Tcex34y",2023-03-30 02:41:15+00:00
Astral1yes,Also uhh if TikTok gets banned I’ll be posting edits here if something doesn’t happen to this app either but if som… https://t.co/GjlmAK21on,2023-03-30 02:41:14+00:00
BlessedTess27,"This Tik toker makes me cackle and giggle snort…

https://t.co/Ywv7ye4NKR",2023-03-30 02:41:12+00:00
aris_bacc,Their tiktok lives be my lil guilty pleasure I won’t lie. I don’t subscribe to their account but if it’s on my fyp imma watch it im sorry,2023-03-30 02:41:12+00:00
Socialist_frogz,"@LetheRiverBand It’s cool that the campaign to “save tiktok, convince the gov that it isn’t a harmful misinformatio… https://t.co/56v22Fo9qx",2023-03-30 02:41:12+00:00
JustinDBieberF5,Check out Drew Bieber's video! #TikTok https://t.co/WVJJ9zrs6C,2023-03-30 02:41:10+00:00
nanafanafofagey,@andreagracew @silkychiffon DONT LET TIKTOK GET MY BOYFRIENDS https://t.co/hAtB9m7zfZ,2023-03-30 02:41:08+00:00
zhao_dashuai,"@stillgray The US elites are so sneaky, they built up this anti-TikTok sentiment just so they can sneak in more unn… https://t.co/Yiw4nFu51t",2023-03-30 02:41:08+00:00
DejaAhmad1,@cynopink @JihoonPinky Oh you saw me on TikTok?? That's so nice of you!! TYSM 😭😭❤️,2023-03-30 02:41:07+00:00
BobsB0ners,@witchv0mit LOOK AT THIS EDIT RN https://t.co/Rdny4HZkhi,2023-03-30 02:41:04+00:00
gnarlabisquick,@jaredpolis I need u to ride 4 tiktok thanks,2023-03-30 02:41:04+00:00
carlosgil83,"@fatfabfeminist If TikTok is banned, does that mean my book 'The End of Marketing' actually worked? 😂📖… https://t.co/sBcJH2vCQJ",2023-03-30 02:41:03+00:00
Bows_over_bros1,Check out Drew Bieber's video! #TikTok https://t.co/hP8MM0rhHX,2023-03-30 02:41:02+00:00
yanwritesaus,I don't even have tiktok I am crying,2023-03-30 02:41:01+00:00
mountaineer5400,Check out Kayla McMahan's video! #TikTok https://t.co/HCDRPnfer2,2023-03-30 02:40:59+00:00
thesd5x,I just “hyucked” laughing at a damn TikTok…goodnight,2023-03-30 02:40:58+00:00
RiseUpLights23,Check out Micky's video! #TikTok https://t.co/66bka8Njtn,2023-03-30 02:40:57+00:00
ScottyIsAbroad,"@daoistpoet TikTok has clearly violated local national security laws. They can comply or leave, their choice!",2023-03-30 02:40:57+00:00
JocelynCayetan5,Use my invite code to earn extra cash! https://t.co/aTE5yvDWxL,2023-03-30 02:40:55+00:00
justin_d_bie,Check out Drew Bieber's video! #TikTok https://t.co/P6ctJzfiww,2023-03-30 02:40:54+00:00
poppyxprincess,I’ve never been more serious that this is the best tiktok content I’ve ever come across. I am stoned off my ass fee… https://t.co/5z1dLPyF9Y,2023-03-30 02:40:53+00:00
CoachBoarman,@eric_ervin This is me in the background when I see students filming for a TikTok. https://t.co/hOjO5OIaRs,2023-03-30 02:40:49+00:00
hollyhuez,like maybe i just distrust the american gov so much but the moment these politicians started targeting ONLY tiktok… https://t.co/Frg2KZn3gP,2023-03-30 02:40:48+00:00
hollyhuez,did anyone actually believe the gov wanted to ban tiktok because its selling our data to china 😭,2023-03-30 02:40:48+00:00
Belieber212561,Check out Drew Bieber's video! #TikTok https://t.co/lq6HhsRyzq,2023-03-30 02:40:47+00:00
MxSassafras,"During a livestream on TikTok from Jeff City, Missouri where a group of 800 people gathered to protest the anti-tra… https://t.co/5jK0ZxkUIn",2023-03-30 02:40:46+00:00
soIi2ude,found out my younger brother is famous on TikTok lmao,2023-03-30 02:40:46+00:00
DollEnjoyer13,"Just saw a TikTok where a girl showed herself during lockdown and she was mISSING FRONT TEETH, GIRL!!!! YOU ARE NOT OLD ENOUGH FOR TIKTOK",2023-03-30 02:40:46+00:00
resistbottrends,"1️⃣ “Federal Assault Weapons Ban”
2️⃣ “Vote No on TikTok Ban”
3️⃣ “We are traumatized. We are grieving. Pass an ass… https://t.co/4CjlRyw4rW",2023-03-30 02:40:45+00:00
CapaNY777,"#BeBlessed #StayBlessed 

Once in a life time you have a chance 

To Find True Love…  Just remember 

People ….  JU… https://t.co/e1zrMUlA6I",2023-03-30 02:40:44+00:00
Reynaldodlira,Check out electric's video! #TikTok https://t.co/oRH28vxQ0E,2023-03-30 02:40:43+00:00
Zibari_sa,Check out Malu GF's video! #TikTok https://t.co/Kvh6PULv34,2023-03-30 02:40:43+00:00
Kareen43258771,"Make your music stand out on TikTok with https://t.co/OHFtElDzpb! 🎧🎶

#tiktok #artist #business https://t.co/ogTWsf5JIy",2023-03-30 02:40:42+00:00
evanewashington,tiktok is a scourge which has likely been a net negative for our collective and individual well-being (same as twit… https://t.co/pN1hVLZh3B,2023-03-30 02:40:42+00:00
zuberman75,"I don't understand how some of these people have jobs and they can't give a straight fucking answer. 

Check out Ma… https://t.co/v6b1OMUiQA",2023-03-30 02:40:41+00:00
SkyNewsAust,Labor MP Peter Khalil has struck back at shadow home affairs minister Karen Andrews after she detested the lack of… https://t.co/pYDRgySJDL,2023-03-30 02:40:41+00:00
PwaitM,@SteveDaines @JoeBiden Don't vote for the TikTok bill. It is a Trojan horse for a whole host of things that will st… https://t.co/feuh3Qa6q7,2023-03-30 02:40:40+00:00
Patrick_Fenelon,"Tiktok creates, recruits, &amp; nurtures theatre kids. That alone is grounds for it being banned https://t.co/Z9W8nBvWEC",2023-03-30 02:40:40+00:00
SB19PH_Fanbase,"Ken Suson /FELIP 
🏆 Fashion Influencer of the Year

● PABLO 
🏆 Composer of the Year - PABLO

● Vester 
🏆 Male TikTo… https://t.co/DXCiDo9cy2",2023-03-30 02:40:39+00:00
necrozmayeeet,Check out Barrisboss's video! #TikTok https://t.co/g7KcDXNJ2O,2023-03-30 02:40:37+00:00
GeorgeRamsay366,Check out Sarah's video! #TikTok https://t.co/2ezcTUwbdx,2023-03-30 02:40:31+00:00
LilEgoStar,Check out The View's video! #TikTok https://t.co/qyiwLTjv2g,2023-03-30 02:40:31+00:00
later_t8ter,I’m on gvf Stan TikTok for some reason and these people are literally fucking insane,2023-03-30 02:40:31+00:00
philwinkle,"@michaelmiraflor I maintain that TikTok is supplemental, and not a replacement for Google search, especially for en… https://t.co/XL9Py1rlUC",2023-03-30 02:40:29+00:00
FenrirV,@ThePandaRedd @tiktok_us I've followed you on the tiktok for a long while and haven't seen you pop up in literally… https://t.co/mT2AU4fdWo,2023-03-30 02:40:28+00:00
Lovelyrita1644,Check out C-SPAN's video! #TikTok https://t.co/zntUyrw85l,2023-03-30 02:40:28+00:00
fehowarth,Australia news live: TikTok says it’s ‘unfairly singled out’ amid reports of potential ban; health minister to give… https://t.co/vjupAlN370,2023-03-30 02:40:28+00:00
Sharky90398643,@Catfish6285 @ABC TikTok is a family friendly wholesome app,2023-03-30 02:40:27+00:00
dotComPtII,"I made this from the tiktok earlier and forgot to post🤠 
Video from @illumin_artymua",2023-03-30 02:40:26+00:00
hermajestyNM,The baddies are on #TikTok eating #NickiMinaj verse on #TwerkIt with #BustaRyhmes 🔥🔥🔥🔥🔥🔥 the beauty world and make… https://t.co/2Sn2c5SV1E,2023-03-30 02:40:25+00:00
DellJohn6,"Check this out staying young. 

@delljohn6's video! #TikTok https://t.co/KH3h9IDPVM",2023-03-30 02:40:23+00:00
makiyak8,"No offense, but this is one of the reasons why I have a hard time believing most things on TikTok are real. Did the… https://t.co/26zC2P9rYA",2023-03-30 02:40:22+00:00
ViblzzTV,"@XenAstrix We talked abt this earlier, don't worry about tiktoks doing good. The YouTube shorts is what truly refle… https://t.co/5SQZuPQ5ze",2023-03-30 02:40:21+00:00
ThoJSch,"I guarantee this would do numbers as a pop-up product for the current tiktok generation, and help build brand loyal… https://t.co/BdlMmgstDM",2023-03-30 02:40:21+00:00
willejeune,@saturnasagirl didn't know squirrels had TikTok accounts bc who else is this for,2023-03-30 02:40:21+00:00
gb_issue,"Rumors of DJ Khaled’s death spread like wildfire on TikTok and other social media platforms.

#DJKhaled… https://t.co/mnpR0aXT4e",2023-03-30 02:40:21+00:00
LJT_is_me,"The RESTRICT ACT:  TikTok must FAIL
#TheCensorshipIndustrialComplex 
https://t.co/6WrnSZM7CX",2023-03-30 02:40:19+00:00
DantesLoquitur,"@krassenstein They look like responsible gun owners. If these pictures trigger you, go to your safe space, get a piercing, or do a TikTok.",2023-03-30 02:40:18+00:00
lwx76227979,@SenMarcoRubio TikTok、WeChat、Alipay……any China‘app ，China’s anything！ban all,2023-03-30 02:40:17+00:00
GAIAAeneas,"@Tusbear Never heard of that song.

Was laughing at karens 
Crying over tiktok

Yet kids are being slaughtered. 

T… https://t.co/E1jyFT8zsZ",2023-03-30 02:40:16+00:00
jinyoongis,saved a bunch of quotes screencaps on tiktok bc they reminded me of nohobal now all of a sudden my entire fyp is ju… https://t.co/NSxCJAbvoQ,2023-03-30 02:40:15+00:00
thelindsgoodman,Funny you say this bc one of my exes best flying monkeys just followed my new Tiktok account. He’s blocked on my or… https://t.co/3pz37D5xdJ,2023-03-30 02:40:14+00:00
